yt_video_id,segment_index,playlist_id,conference_key,panel_title,case,kind,start_seconds,end_seconds,speaker_raw,person_key,country,affiliation,talk_title,title_autogenerated,agenda_json,chapters_json,source,upgrade_candidate,needs_review,notes,final_action,reviewer
30s0y20P0d0,0,PLoHwt4KyUk5CcKXHAV1puDAzLISptrBMg,2017-francais-soden,,5,full_session,,,"Les Nouvelles Routes de la soie, un Nouveau Modèle pour les Relations Internationales",,,,"Les Nouvelles Routes de la soie, un Nouveau Modèle pour les Relations Internationales",0,"[{""speaker_raw"":""Helga Zepp-LaRouche, présidente de l'Institut Schiller, prononce le discours d'ouverture de la conférence internationale de l'Institut Schiller, \""Réaliser le rêve de l'humanité\"", à Bad Soden en Allemagne, le 25 novembre 2017. Pour accéder à l'ensemble des présentations, visitez le site : http:\/\/newparadigm.schillerinstitute.com\/fulfilling-dream-mankind\/"",""person_key"":""helga-zepp-larouche"",""affiliation"":"""",""country"":"""",""talk_title"":""Réaliser le rêve de l'humanité""}]",,none,1,1,"ordered agenda without valid times (fewer than 2 marks)",,
bzGNxB6jLsI,0,PLoHwt4KyUk5CcKXHAV1puDAzLISptrBMg,2017-francais-soden,,4,full_session,,,"L'initiative chinoise vue depuis l'Ukraine",,,,"L'initiative chinoise vue depuis l'Ukraine",0,,,none,0,1,"no marks, no agenda",,
xE3-wLhvy44,0,PLoHwt4KyUk5CcKXHAV1puDAzLISptrBMg,2017-francais-soden,,5,full_session,,,"Les Réacteurs à Haute-Température Refroidis au Gaz en Chine",,,,"Les Réacteurs à Haute-Température Refroidis au Gaz en Chine",0,"[{""speaker_raw"":""GUO Wentao"",""person_key"":""guo-wentao"",""affiliation"":"""",""country"":"""",""talk_title"":""""}]",,none,1,1,"ordered agenda without valid times (fewer than 2 marks)",,
vCIIFHJnZis,0,PLoHwt4KyUk5CcKXHAV1puDAzLISptrBMg,2017-francais-soden,,5,full_session,,,"La méthode économique de LaRouche",,,,"La méthode économique de LaRouche",0,"[{""speaker_raw"":""Jason ROSS"",""person_key"":""jason-ross"",""affiliation"":"""",""country"":"""",""talk_title"":""""}]",,none,1,1,"ordered agenda without valid times (fewer than 2 marks)",,
Wd3i1IziCzc,0,PLoHwt4KyUk5CcKXHAV1puDAzLISptrBMg,2017-francais-soden,,5,full_session,,,"La contribution de la Bulgarie à l'Initiative ""Une Ceinture, une Route""",,,,"La contribution de la Bulgarie à l'Initiative ""Une Ceinture, une Route""",0,"[{""speaker_raw"":""Prof. Mariana TIAN"",""person_key"":""mariana-tian"",""affiliation"":"""",""country"":"""",""talk_title"":""""}]",,none,1,1,"ordered agenda without valid times (fewer than 2 marks)",,
A7qE4hESuaA,0,PLoHwt4KyUk5CcKXHAV1puDAzLISptrBMg,2017-francais-soden,,5,full_session,,,"L'impact à long-terme de l'Initiative chinoise ""Une Ceinture, une Route"" sur les pays africains",,,,"L'impact à long-terme de l'Initiative chinoise ""Une Ceinture, une Route"" sur les pays africains",0,"[{""speaker_raw"":""Dr. (cand.) Alexander Demissie"",""person_key"":""alexander-demissie"",""affiliation"":"""",""country"":"""",""talk_title"":""""}]",,none,1,1,"ordered agenda without valid times (fewer than 2 marks)",,
J2Es0zCFoAM,0,PLoHwt4KyUk5CcKXHAV1puDAzLISptrBMg,2017-francais-soden,,5,full_session,,,"Les Méga Projets de l'Egypte pour 2030 : opportunités d'investissement",,,,"Les Méga Projets de l'Egypte pour 2030 : opportunités d'investissement",0,"[{""speaker_raw"":""par Moni Abdullah"",""person_key"":""par-moni-abdullah"",""affiliation"":"""",""country"":"""",""talk_title"":""""}]",,none,1,1,"ordered agenda without valid times (fewer than 2 marks)",,
RQhN2h25Yzk,0,PLoHwt4KyUk5CcKXHAV1puDAzLISptrBMg,2017-francais-soden,,4,full_session,,,"L'Europe doit coopérer avec la Chine pour industrialiser l'Afrique",,,,"L'Europe doit coopérer avec la Chine pour industrialiser l'Afrique",0,,,none,0,1,"no marks, no agenda",,
fuwtknXT8aE,0,PLoHwt4KyUk5CcKXHAV1puDAzLISptrBMg,2017-francais-soden,,5,full_session,,,"Une Renaissance économique en Asie du Sud-Ouest et en Afrique avec les Nouvelles Routes de la soie",,,,"Une Renaissance économique en Asie du Sud-Ouest et en Afrique avec les Nouvelles Routes de la soie",0,"[{""speaker_raw"":""par Hussein Askary"",""person_key"":""par-hussein-askary"",""affiliation"":"""",""country"":"""",""talk_title"":""""}]",,none,1,1,"ordered agenda without valid times (fewer than 2 marks)",,
xRu6nXXdLa4,0,PLoHwt4KyUk5CcKXHAV1puDAzLISptrBMg,2017-francais-soden,,4,full_session,,,"L'intégration du ""Plan Transport 2030"" de l’Égypte avec les Nouvelles Routes de la soie",,,,"L'intégration du ""Plan Transport 2030"" de l’Égypte avec les Nouvelles Routes de la soie",0,,,none,0,1,"no marks, no agenda",,
SYvrE3EOzjU,0,PLoHwt4KyUk5CcKXHAV1puDAzLISptrBMg,2017-francais-soden,,5,full_session,,,"L'avenir de l'Europe après l'euro",,,,"L'avenir de l'Europe après l'euro",0,"[{""speaker_raw"":""par Marco Zanni, député européen."",""person_key"":""par-marco-zanni"",""affiliation"":"""",""country"":"""",""talk_title"":""""}]",,none,1,1,"ordered agenda without valid times (fewer than 2 marks)",,
f1skINmwuhY,0,PLoHwt4KyUk5CcKXHAV1puDAzLISptrBMg,2017-francais-soden,,5,full_session,,,"Une opportunité pour le développement des Balkans",,,,"Une opportunité pour le développement des Balkans",0,"[{""speaker_raw"":""par Dr. Jasminka SIMIC"",""person_key"":""par-dr-jasminka-simic"",""affiliation"":"""",""country"":"""",""talk_title"":""""}]",,none,1,1,"ordered agenda without valid times (fewer than 2 marks)",,
m5sSXaFcLA4,0,PLoHwt4KyUk5Diy9gwbA5IL5J4q6SRtEhC,2017-soden-fulfilling-dream-mankind,,4,full_session,,,"The New Silk Road, a New Model for International Relations",,,,"The New Silk Road, a New Model for International Relations",0,,,none,0,1,"no marks, no agenda",,
6jbvjC2cz2k,0,PLoHwt4KyUk5Diy9gwbA5IL5J4q6SRtEhC,2017-soden-fulfilling-dream-mankind,,4,full_session,,,"On the Ground Report from the Schiller Institute's Frankfurt Conference, November 25 & 26, 2017",,,,"On the Ground Report from the Schiller Institute's Frankfurt Conference, November 25 & 26, 2017",0,,,none,0,1,"no marks, no agenda",,
K19K7bqiq9s,0,PLoHwt4KyUk5Diy9gwbA5IL5J4q6SRtEhC,2017-soden-fulfilling-dream-mankind,,5,full_session,,,"What Europe Should Contribute to the New World Paradigm",,,,"What Europe Should Contribute to the New World Paradigm",0,"[{""speaker_raw"":""Jacques Cheminade, former Presidential Candidate of France, delivers the keynote address on Panel III of the Schiller Institute's international conference, Fulfilling the Dream of Mankind, in Bad Soden, Germany, November 26, 2017. For the full conference proceedings visit, http:\/\/newparadigm.schillerinstitute.com\/fulfilling-dream-mankind\/"",""person_key"":""jacques-cheminade"",""affiliation"":"""",""country"":"""",""talk_title"":""""}]",,none,1,1,"ordered agenda without valid times (fewer than 2 marks)",,
yzwhWzNBX50,0,PLoHwt4KyUk5Diy9gwbA5IL5J4q6SRtEhC,2017-soden-fulfilling-dream-mankind,,5,full_session,,,"China's Initiative: A View from Ukraine",,,,"China's Initiative: A View from Ukraine",0,"[{""speaker_raw"":""Doctor of Economics, MP (1994-2002) and Chairwoman of the Progressive Socialist Party of Ukraine, Dr. Natalia Vitrenko's address to the Schiller Institute's conference, \""Fulfilling the Dream of Mankind\"", in Bad Soden, Germany, November 25 & 26, 2017. For the full conference proceedings visit, http:\/\/newparadigm.schillerinstitute.com\/fulfilling-dream-mankind\/"",""person_key"":""doctor-of-economics"",""affiliation"":"""",""country"":"""",""talk_title"":""Fulfilling the Dream of Mankind""}]",,none,1,1,"ordered agenda without valid times (fewer than 2 marks)",,
bdufn9hLWn4,0,PLoHwt4KyUk5Diy9gwbA5IL5J4q6SRtEhC,2017-soden-fulfilling-dream-mankind,,5,full_session,,,"The Economic Method of LaRouche",,,,"The Economic Method of LaRouche",0,"[{""speaker_raw"":""Jason Ross, with the U.S. Schiller Institute, delivers the keynote address on Panel IV of the Schiller Institute's international conference, Fulfilling the Dream of Mankind, in Bad Soden, Germany, November 26, 2017. His speech is titled \""The Economic Method of LaRouche: A Non-Scalar Approach to the Value of Science and Infrastructure\"" For the full conference proceedings visit, http:\/\/newparadigm.schillerinstitute.com\/fulfilling-dream-mankind\/"",""person_key"":""jason-ross"",""affiliation"":"""",""country"":"""",""talk_title"":""The Economic Method of LaRouche: A Non-Scalar Approach to the Value of Science and Infrastructure""}]",,none,1,1,"ordered agenda without valid times (fewer than 2 marks)",,
YH5PzzRDuWM,0,PLoHwt4KyUk5Diy9gwbA5IL5J4q6SRtEhC,2017-soden-fulfilling-dream-mankind,,5,full_session,,,"President Xi's Perspective for the Year 2050 and the Perspective of African Development",,,,"President Xi's Perspective for the Year 2050 and the Perspective of African Development",0,"[{""speaker_raw"":""Chinese Academy of Social Science, Director of African Studies, Professor He Wenping's presentation to the Schiller Institute's conference, \""Fulfilling the Dream of Mankind\"", in Bad Soden, Germany, November 25 & 26, 2017. For the full conference proceedings visit, http:\/\/newparadigm.schillerinstitute.com\/fulfilling-dream-mankind\/"",""person_key"":""chinese-academy-of-social-science"",""affiliation"":"""",""country"":"""",""talk_title"":""Fulfilling the Dream of Mankind""}]",,none,1,1,"ordered agenda without valid times (fewer than 2 marks)",,
L2Ahykq5HaM,0,PLoHwt4KyUk5Diy9gwbA5IL5J4q6SRtEhC,2017-soden-fulfilling-dream-mankind,,5,full_session,,,"Message from Yemeni BRICS Youth Cabinet to the Schiller Institute Conference",,,,"Message from Yemeni BRICS Youth Cabinet to the Schiller Institute Conference",0,"[{""speaker_raw"":""Fouad Al-Ghaffari, founder of the Office for Coordination with the BRICS (Brazil, Russia, India, China and South Africa) and President of the Yemeni BRICS Youth Cabinet and presented a beautiful 15 minute video with his on-the-ground report, his greetings, and greetings from many of his associates who despite the grim circumstances in Yemen itself, are working ardently for the full LaRouche program in collaboration with the Chinese One Belt One Road (OBOR) New Silk Road initiative."",""person_key"":""fouad-al-ghaffari"",""affiliation"":"""",""country"":"""",""talk_title"":""""},{""speaker_raw"":""Speaking from Yemen, he opened the taped video message, telling the audience gathered in Germany, \""With a great deal of pain mixed with hope, we tape this fourth message from a distance, today, Oct. 17, to greet you, the Schiller Institute, at your conference. I greet you from Sanaa International Airport. It is closed because of Saudi aggression, prevented me from attending your conference, and also prevented tens of thousands of Yemenis from traveling for medical treatment or to pursue their education and work. This is a crime that the whole world is witnessing.\"""",""person_key"":""speaking-from-yemen"",""affiliation"":"""",""country"":"""",""talk_title"":""With a great deal of pain mixed with hope, we tape this fourth message from a distance, today, Oct. 17, to greet you, the Schiller Institute, at your conference. I greet you from Sanaa International Airport. It is closed because of Saudi aggression, prevented me from attending your conference, and also prevented tens of thousands of Yemenis from traveling for medical treatment or to pursue their education and work. This is a crime that the whole world is witnessing.""}]",,none,1,1,"ordered agenda without valid times (fewer than 2 marks)",,
2YwsH0TIDnw,0,PLoHwt4KyUk5Diy9gwbA5IL5J4q6SRtEhC,2017-soden-fulfilling-dream-mankind,,5,full_session,,,"Integration of Egypt's Transportation Plans 2030 with the New Silk Road Project",,,,"Integration of Egypt's Transportation Plans 2030 with the New Silk Road Project",0,"[{""speaker_raw"":""Dr. Saad Mohamed Mahmoud Elgioshy, Former Transport Minister, Egypt, presents an inspiring vision for Egypt's future in cooperation with China's Belt and Road Initiative. For the full conference proceedings visit, http:\/\/newparadigm.schillerinstitute.com\/fulfilling-dream-mankind\/"",""person_key"":""saad-mohamed-mahmoud-elgioshy"",""affiliation"":"""",""country"":"""",""talk_title"":""""}]",,none,1,1,"ordered agenda without valid times (fewer than 2 marks)",,
LPb9rSLsjoI,0,PLoHwt4KyUk5Diy9gwbA5IL5J4q6SRtEhC,2017-soden-fulfilling-dream-mankind,,5,full_session,,,"Italy China Alliance for Transaqua",,,,"Italy China Alliance for Transaqua",0,"[{""speaker_raw"":""Foreign Director for Bonifica S.p.A, Italy, Franco Persio Bocchetto's address to the Schiller Institute's conference, \""Fulfilling the Dream of Mankind\"", in Bad Soden, Germany, November 25 & 26, 2017. For the full conference proceedings visit, http:\/\/newparadigm.schillerinstitute.com\/fulfilling-dream-mankind\/"",""person_key"":""foreign-director-for-bonifica-s-p-a"",""affiliation"":"""",""country"":"""",""talk_title"":""Fulfilling the Dream of Mankind""}]",,none,1,1,"ordered agenda without valid times (fewer than 2 marks)",,
vJhoTwBoiXM,0,PLoHwt4KyUk5Bo6n8EQg2RwP0vBHfLJnS-,2017-paris-octobre-2017,,4,full_session,,,"Réussir une coopération gagnante-gagnante avec la Chine",,,,"Réussir une coopération gagnante-gagnante avec la Chine",0,,,none,0,1,"no marks, no agenda",,
vi2aAENpTXk,0,PLoHwt4KyUk5Bo6n8EQg2RwP0vBHfLJnS-,2017-paris-octobre-2017,,4,full_session,,,"[ENGLISH] Achieving a win-win cooperation with China",,,,"[ENGLISH] Achieving a win-win cooperation with China",0,,,none,0,1,"no marks, no agenda",,
wihY473yMMY,0,PLoHwt4KyUk5Bo6n8EQg2RwP0vBHfLJnS-,2017-paris-octobre-2017,,4,full_session,,,"The economic thinking of the New Silk Roads",,,,"The economic thinking of the New Silk Roads",0,,,none,0,1,"no marks, no agenda",,
GcltjONbVes,0,PLoHwt4KyUk5Bo6n8EQg2RwP0vBHfLJnS-,2017-paris-octobre-2017,,3,talk,,,"Une Ceinture, une Route : la géostratégie chinoise",une-ceinture-une-route,,,"la géostratégie chinoise",0,,,per-talk-video,0,1,"single speaker, whole video",,
1jagzauiZAY,0,PLoHwt4KyUk5Bo6n8EQg2RwP0vBHfLJnS-,2017-paris-octobre-2017,,4,full_session,,,"L'espace, projet de l'humanité",,,,"L'espace, projet de l'humanité",0,,,none,0,1,"no marks, no agenda",,
whaDysC0n1o,0,PLoHwt4KyUk5Bo6n8EQg2RwP0vBHfLJnS-,2017-paris-octobre-2017,,4,full_session,,,"Fondements philosophiques du projet Une Ceinture, une Route",,,,"Fondements philosophiques du projet Une Ceinture, une Route",0,,,none,0,1,"no marks, no agenda",,
DxNiAB-Dxqc,0,PLoHwt4KyUk5Bo6n8EQg2RwP0vBHfLJnS-,2017-paris-octobre-2017,,4,full_session,,,"Partenariat franco-chinois, en France et en pays tiers",,,,"Partenariat franco-chinois, en France et en pays tiers",0,,,none,0,1,"no marks, no agenda",,
K3O9SxbweiA,0,PLoHwt4KyUk5Bo6n8EQg2RwP0vBHfLJnS-,2017-paris-octobre-2017,,4,full_session,,,"L'industrialisation de l'Afrique en marche",,,,"L'industrialisation de l'Afrique en marche",0,,,none,0,1,"no marks, no agenda",,
_vVfeus1vus,0,PLoHwt4KyUk5Bo6n8EQg2RwP0vBHfLJnS-,2017-paris-octobre-2017,,4,full_session,,,"La Nouvelle Route de la soie reconstruit le Moyen-Orient",,,,"La Nouvelle Route de la soie reconstruit le Moyen-Orient",0,,,none,0,1,"no marks, no agenda",,
zDiV44_eyvI,0,PLoHwt4KyUk5Bo6n8EQg2RwP0vBHfLJnS-,2017-paris-octobre-2017,,4,full_session,,,"La revitalisation du Lac Tchad, bientôt une réalité",,,,"La revitalisation du Lac Tchad, bientôt une réalité",0,,,none,0,1,"no marks, no agenda",,
5tkNgBAb5W4,0,PLoHwt4KyUk5Bo6n8EQg2RwP0vBHfLJnS-,2017-paris-octobre-2017,,4,full_session,,,"Yémen, de « l’Arabie heureuse » aux crimes de guerre actuels",,,,"Yémen, de « l’Arabie heureuse » aux crimes de guerre actuels",0,,,none,0,1,"no marks, no agenda",,
FVHvh9QVm1M,0,PLoHwt4KyUk5Bo6n8EQg2RwP0vBHfLJnS-,2017-paris-octobre-2017,,4,full_session,,,"Chine, robotique, Europe - Questions / Réponses avec le public",,,,"Chine, robotique, Europe - Questions / Réponses avec le public",0,,,none,0,1,"no marks, no agenda",,
V9qifdjwmfU,0,PLoHwt4KyUk5Ai3BFCvdyEX__n7Ir0qrQF,2017-symposium-aesthetic-education-humanity,,5,full_session,,,"Prelude - Lynn Yen and the Schiller Institute NYC Chorus",,,,"Prelude - Lynn Yen and the Schiller Institute NYC Chorus",0,"[{""speaker_raw"":""Lynn Yen, founder and director of the Foundation for the Revival of Classical Culture, opens the symposium and introduces the Schiller Institute NYC performance of Hall Johnson's arrangement of \""I'll Never Turn Back No Mo'\""."",""person_key"":""lynn-yen"",""affiliation"":"""",""country"":"""",""talk_title"":""I'll Never Turn Back No Mo'""},{""speaker_raw"":""On June 30, 2017, singers, teachers and other lovers of wisdom gathered in the New York Public Library's Bruno Walter Auditorium at Lincoln Center, for a symposium which explored the indispensible role of classical music and beauty in society, the need for a scientific tuning of A=432 Hz, and the rich history and depth of knowledge and experience represented by the singers and artists who participated."",""person_key"":""on-june-30"",""affiliation"":"""",""country"":"""",""talk_title"":""""}]",,none,1,1,"ordered agenda without valid times (fewer than 2 marks)",,
zjHA4tcULsQ,0,PLoHwt4KyUk5Ai3BFCvdyEX__n7Ir0qrQF,2017-symposium-aesthetic-education-humanity,,5,full_session,,,"Dennis Speed, Introduction - The Aesthetical Education of Humanity Through Music",,,,"Dennis Speed, Introduction - The Aesthetical Education of Humanity Through Music",0,"[{""speaker_raw"":""On June 30, 2017, singers, teachers and other lovers of wisdom gathered in the New York Public Library's Bruno Walter Auditorium at Lincoln Center, for a symposium which explored the indispensible role of classical music and beauty in society, the need for a scientific tuning of A=432 Hz, and the rich history and depth of knowledge and experience represented by the singers and artists who participated."",""person_key"":""on-june-30"",""affiliation"":"""",""country"":"""",""talk_title"":""""}]",,none,1,1,"ordered agenda without valid times (fewer than 2 marks)",,
bJgrzGJMEAM,0,PLoHwt4KyUk5Ai3BFCvdyEX__n7Ir0qrQF,2017-symposium-aesthetic-education-humanity,,5,full_session,,,"John Sigerson - The Schiller Institute Campaign to Restore the Verdi Tuning",,,,"John Sigerson - The Schiller Institute Campaign to Restore the Verdi Tuning",0,"[{""speaker_raw"":""John Sigerson, music director of the Schiller Institute, discusses the history of the Schiller Institute's campaign to restore the Verdi Tuning to concert halls and opera houses around the world."",""person_key"":""john-sigerson"",""affiliation"":"""",""country"":"""",""talk_title"":""""},{""speaker_raw"":""On June 30, 2017, singers, teachers and other lovers of wisdom gathered in the New York Public Library's Bruno Walter Auditorium at Lincoln Center, for a symposium which explored the indispensible role of classical music and beauty in society, the need for a scientific tuning of A=432 Hz, and the rich history and depth of knowledge and experience represented by the singers and artists who participated."",""person_key"":""on-june-30"",""affiliation"":"""",""country"":"""",""talk_title"":""""}]",,none,1,1,"ordered agenda without valid times (fewer than 2 marks)",,
