legacy_id,tier,language,trid,date,slug,title,legacy_url,current_rule,current_type,yt_embeds,yt_embed_ids,yt_links,panel_headings,agenda_headings,speaker_lines,title_event,event_markers,conference_key,conf_source,conf_match_note,seg_covered,words,evidence,action_needed,needs_review,proposed_action,final_action,reviewer,notes
67139,D,de,84872,2021-01-13,webcast-we-are-sitting-on-a-powder-keg-its-not-just-about-vote-fraud,Webcast: Wir sitzen auf einem Pulverfass - es geht nicht nur um Wahlbetrug,/blog/2021/01/13/webcast-we-are-sitting-on-a-powder-keg-its-not-just-about-vote-fraud/,R3,si_video,1,IhlBHmLcgno,0,,,0,1,,,,,0/1,203,event title with weak body evidence,0,1,,,,
67513,D,en,84932,2021-01-21,webcast-call-for-unity-is-not-enough-development-is-the-new-name-for-unity,"Webcast: Call for ""Unity"" Is Not Enough: Development is the New Name for Unity!",/blog/2021/01/21/webcast-call-for-unity-is-not-enough-development-is-the-new-name-for-unity/,R9,si_video,1,yxxqiwOn8VI,0,,,0,1,,,,,0/1,197,event title with weak body evidence,0,1,,,,
67525,D,de,84932,2021-01-21,webcast-call-for-unity-is-not-enough-development-is-the-new-name-for-unity,Webcast: Joe Biden soll Green Deal streichen und dritte Welt aufbauen!,/blog/2021/01/21/webcast-call-for-unity-is-not-enough-development-is-the-new-name-for-unity/,R3,si_video,1,cTwPg3hE2l0,0,,,0,1,,,,,0/1,155,event title with weak body evidence,0,1,,,,
67753,D,en,84976,2021-01-27,webcast-defeating-the-davos-great-transition-with-larouches-new-paradigm,"Webcast: Defeating the Davos ""Great Transition"" with LaRouche's New Paradigm",/blog/2021/01/27/webcast-defeating-the-davos-great-transition-with-larouches-new-paradigm/,R9,si_video,1,69ivQ9BS5v4,0,,,0,1,,,,,0/1,320,event title with weak body evidence,0,1,,,,same-trid sibling(s) not flagged: 67775 — decide the whole group
68001,D,en,85034,2021-02-04,webcast-cooperation-against-the-covid-pandemic-and-in-space-move-humanity-toward-anti-davos-new-paradigm,Webcast: Cooperation Against the COVID Pandemic and in Space Move Humanity Toward Anti-Davos New Paradigm,/blog/2021/02/04/webcast-cooperation-against-the-covid-pandemic-and-in-space-move-humanity-toward-anti-davos-new-paradigm/,R9,si_video,1,GLw8DyyQlmk,0,,,0,1,,,,,0/1,320,event title with weak body evidence,0,1,,,,
68024,D,de,85034,2021-02-04,webcast-cooperation-against-the-covid-pandemic-and-in-space-move-humanity-toward-anti-davos-new-paradigm,Webcast: Positiver Sputnikschock für die EU?,/blog/2021/02/04/webcast-cooperation-against-the-covid-pandemic-and-in-space-move-humanity-toward-anti-davos-new-paradigm/,R3,si_video,1,LpjqNi5QUn4,0,,,0,1,,,,,0/1,26,event title with weak body evidence,0,1,,,,
68320,D,en,85089,2021-02-10,webcast-we-have-so-much-to-discover-about-our-universe,"Webcast: ""We Have So Much to Discover"" About Our Universe",/blog/2021/02/10/webcast-we-have-so-much-to-discover-about-our-universe/,R3,si_video,1,FcA53VObyWg,0,,,0,1,,,,,0/1,227,event title with weak body evidence,0,1,,,,
68332,D,de,85089,2021-02-10,webcast-we-have-so-much-to-discover-about-our-universe,Webcast: Wir haben so viel in unserem Universum zu entdecken,/blog/2021/02/10/webcast-we-have-so-much-to-discover-about-our-universe/,R3,si_video,1,uoRHQxbxedU,0,,,0,1,,,,,0/1,220,event title with weak body evidence,0,1,,,,
68808,D,en,85179,2021-02-17,webcast-deaths-from-power-outages-in-texas-foretaste-of-things-to-come-with-green-new-deal,Webcast: Deaths From Power Outages in Texas Foretaste of Things to Come with Green New Deal,/blog/2021/02/17/webcast-deaths-from-power-outages-in-texas-foretaste-of-things-to-come-with-green-new-deal/,R3,si_video,1,FCpt22i_Pxg,0,,,0,1,,,,,0/1,294,event title with weak body evidence,0,1,,,,
68853,D,de,85179,2021-02-17,webcast-deaths-from-power-outages-in-texas-foretaste-of-things-to-come-with-green-new-deal,Webcast: US-Winter-Blackouts zeigen Desaster der Energiewende,/blog/2021/02/17/webcast-deaths-from-power-outages-in-texas-foretaste-of-things-to-come-with-green-new-deal/,R3,si_video,1,xBM_oUcdtqQ,0,,,0,1,,,,,0/1,290,event title with weak body evidence,0,1,,,,
69322,D,en,153441,2021-02-24,houston-we-have-a-problem-but-we-can-fix-it,"Webcast: Houston We Have a Problem, But We Can Fix It!",/blog/2021/02/24/houston-we-have-a-problem-but-we-can-fix-it/,R3,si_video,1,8l1ujniKuVU,0,,,0,1,,,,,0/1,198,event title with weak body evidence,0,1,,,,
69350,D,de,153441,2021-02-24,houston-we-have-a-problem-but-we-can-fix-it,"Webcast: Houston, wir haben ein Problem - Aber wir können es lösen!",/blog/2021/02/24/houston-we-have-a-problem-but-we-can-fix-it/,R3,si_video,1,9JfCi7cJXYQ,0,,,0,1,,,,,0/1,195,event title with weak body evidence,0,1,,,,
69718,D,en,153527,2021-03-04,webcast-as-war-danger-grows-there-is-no-alternative-to-u-s-china-cooperation,"Webcast: As War Danger Grows, There is No Alternative to U.S.-China Cooperation",/blog/2021/03/04/webcast-as-war-danger-grows-there-is-no-alternative-to-u-s-china-cooperation/,R3,si_video,1,PZSSue1Nt-4,0,,,0,1,,,,,0/1,245,event title with weak body evidence,0,1,,,,
69730,D,de,153527,2021-03-04,webcast-as-war-danger-grows-there-is-no-alternative-to-u-s-china-cooperation,Webcast: Trotz Kriegsgefahr: Es gibt keine Alternative zur Zusammenarbeit zwischen den USA und China,/blog/2021/03/04/webcast-as-war-danger-grows-there-is-no-alternative-to-u-s-china-cooperation/,R3,si_video,1,pU8hFbReU3s,0,,,0,1,,,,,0/1,230,event title with weak body evidence,0,1,,,,
70262,D,en,153640,2021-03-11,webcast-helga-zepp-larouche-takes-on-the-false-axioms-of-the-war-party-and-neo-liberals,Webcast: Helga Zepp LaRouche Takes on the False Axioms of the War Party and Neo-liberals,/blog/2021/03/11/webcast-helga-zepp-larouche-takes-on-the-false-axioms-of-the-war-party-and-neo-liberals/,R3,si_video,1,-OuoGGQkt_M,0,,,0,1,register for,,,,0/1,156,event title with weak body evidence,0,1,,,,
70275,D,de,153640,2021-03-11,webcast-helga-zepp-larouche-takes-on-the-false-axioms-of-the-war-party-and-neo-liberals,Webcast: US-Staatsanwälte klagen gegen Ökodiktatur!,/blog/2021/03/11/webcast-helga-zepp-larouche-takes-on-the-false-axioms-of-the-war-party-and-neo-liberals/,R3,si_video,1,Zrsue5mCTlE,0,,,0,1,,,,,0/1,28,event title with weak body evidence,0,1,,,,
70470,D,de,153694,2021-03-15,conference-invitation-by-professor-leonardo-merino-from-ecuador,Conference invitation by Professor Leonardo Merino from Ecuador,/blog/2021/03/15/conference-invitation-by-professor-leonardo-merino-from-ecuador/,R9,post,1,Pj_mUZDrtGA,0,,,0,1,,,,,0/1,78,event title with weak body evidence,1,1,,,,
70500,D,en,153699,2021-03-16,conference-invitation-by-professor-leonardo-merino-from-ecuador,Conference Invitation by Professor Leonardo Merino from Ecuador,/blog/2021/03/16/conference-invitation-by-professor-leonardo-merino-from-ecuador/,R9,post,1,Pj_mUZDrtGA,0,,,0,1,rsvp,,,,0/1,76,event title with weak body evidence,1,1,,,,
70534,D,en,153707,2021-03-17,conference-invitation-by-nelly-alvarado-bejarano-from-colombia,Conference Invitation by Nelly Alvarado Bejarano from Colombia,/blog/2021/03/17/conference-invitation-by-nelly-alvarado-bejarano-from-colombia/,R9,post,1,8z4cMN0RZoQ,0,,,0,1,,,,,0/1,4,event title with weak body evidence,1,1,,,,
70536,D,de,153707,2021-03-17,conference-invitation-by-nelly-alvarado-bejarano-from-colombia,Conference Invitation by Nelly Alvarado Bejarano from Colombia,/blog/2021/03/17/conference-invitation-by-nelly-alvarado-bejarano-from-colombia/,R9,post,1,8z4cMN0RZoQ,0,,,0,1,,,,,0/1,18,event title with weak body evidence,1,1,,,,
70978,D,en,153777,2021-03-24,collapse-in-relations-with-russia-and-china-increases-the-danger-of-war,Webcast: Collapse in Relations with Russia and China Increases the Danger of War,/blog/2021/03/24/collapse-in-relations-with-russia-and-china-increases-the-danger-of-war/,R3,si_video,1,HD52fdkw5dU,0,,,0,1,,,,,0/1,153,event title with weak body evidence,0,1,,,,same-trid sibling(s) not flagged: 71014 — decide the whole group
71525,D,en,153879,2021-04-01,webcast-expose-the-real-human-rights-violators-the-neocons-and-neolibs-of-london-and-wall-street,"Webcast: Expose the Real Human Rights Violators, the Neocons and Neolibs of London and Wall Street",/blog/2021/04/01/webcast-expose-the-real-human-rights-violators-the-neocons-and-neolibs-of-london-and-wall-street/,R3,si_video,1,u_nUI_DVrPA,0,,,0,1,,,,,0/1,234,event title with weak body evidence,0,1,,,,same-trid sibling(s) not flagged: 71552 — decide the whole group
71773,D,en,153947,2021-04-07,webcast-how-a-collapsing-global-economy-is-fueling-the-war-drive,Webcast: How a Collapsing Global Economy is Fueling the War Drive,/blog/2021/04/07/webcast-how-a-collapsing-global-economy-is-fueling-the-war-drive/,R3,si_video,1,3v9hkWo79uE,0,,,0,1,,,,,0/1,220,event title with weak body evidence,0,1,,,,same-trid sibling(s) not flagged: 71797 — decide the whole group
72258,D,en,154042,2021-04-14,webcast-the-moral-collapse-of-the-western-system-cries-out-for-a-new-paradigm,Webcast: The Moral Collapse of the Western System Cries Out for a New Paradigm,/blog/2021/04/14/webcast-the-moral-collapse-of-the-western-system-cries-out-for-a-new-paradigm/,R3,si_video,1,lKordRoe8eg,0,,,0,1,,,,,0/1,203,event title with weak body evidence,0,1,,,,same-trid sibling(s) not flagged: 72261 — decide the whole group
73490,D,en,154236,2021-04-28,webcast-time-to-get-serious-nuclear-war-can-happen,Webcast: Time to Get Serious — Nuclear War Can Happen!,/blog/2021/04/28/webcast-time-to-get-serious-nuclear-war-can-happen/,R3,si_video,1,Ho-8viNaAr0,0,,,0,1,register for,,,,0/1,270,event title with weak body evidence,0,1,,,,
73514,D,de,154236,2021-04-28,es-wird-ernst-nuklearkrieg-ist-eine-reale-moeglichkeit-webcast,Es wird ernst – Nuklearkrieg ist eine reale Möglichkeit (Webcast),/blog/2021/04/28/es-wird-ernst-nuklearkrieg-ist-eine-reale-moeglichkeit-webcast/,R3,si_video,1,ECdR2CciFPc,0,,,0,1,,,,,0/1,308,event title with weak body evidence,0,1,,,,
73795,D,en,154303,2021-05-05,webcast-a-unique-opportunity-to-participate-in-creating-a-necessary-new-paradigm,"Webcast: A Unique Opportunity to Participate in Creating a Necessary, New Paradigm",/blog/2021/05/05/webcast-a-unique-opportunity-to-participate-in-creating-a-necessary-new-paradigm/,R3,si_video,1,feEx2azts6Y,0,,,0,1,register for,,,,0/1,290,event title with weak body evidence,0,1,,,,same-trid sibling(s) not flagged: 73804 — decide the whole group
74225,D,en,154389,2021-05-13,webcast-the-dead-souls-of-the-trans-atlantic-world-must-be-replaced-by-those-committed-to-develop-the-beauty-of-the-human-mind,"Webcast: The ""Dead Souls"" of the Trans-Atlantic World Must Be Replaced by Those Committed to Develop the Beauty of the Human Mind",/blog/2021/05/13/webcast-the-dead-souls-of-the-trans-atlantic-world-must-be-replaced-by-those-committed-to-develop-the-beauty-of-the-human-mind/,R9,si_video,1,ezYax9h5iJw,0,,,0,1,,,,,0/1,183,event title with weak body evidence,0,1,,,,
74279,D,de,154389,2021-05-14,webcast-mit-helga-zepp-larouche-die-toten-seelen-der-transatlantischen-welt-ersetzen,"Webcast mit Helga Zepp-LaRouche:   Die ""toten Seelen"" der transatlantischen Welt ersetzen",/blog/2021/05/14/webcast-mit-helga-zepp-larouche-die-toten-seelen-der-transatlantischen-welt-ersetzen/,R3,si_video,1,RQOXMsTlmdM,0,,,0,1,,,,,0/1,180,event title with weak body evidence,0,1,,,,
74634,D,en,154463,2021-05-21,webcast-a-different-approach-from-russia-and-china-threatens-the-globalist-oligarchs-great-reset-and-green-new-deal,"Webcast: A ""Different Approach"" from Russia and China Threatens the Globalist Oligarch's Great Reset and Green New Deal",/blog/2021/05/21/webcast-a-different-approach-from-russia-and-china-threatens-the-globalist-oligarchs-great-reset-and-green-new-deal/,R9,si_video,1,euEYppnOYIw,0,,,0,1,,,,,0/1,159,event title with weak body evidence,0,1,,,,
74646,D,de,154463,2021-05-21,webcast-ein-anderer-ansatz-bedroht-den-great-reset-der-globalistischen-oligarchen,"Webcast: Ein ""anderer Ansatz"" bedroht den Great Reset der globalistischen Oligarchen",/blog/2021/05/21/webcast-ein-anderer-ansatz-bedroht-den-great-reset-der-globalistischen-oligarchen/,R3,si_video,1,q-nnZvAJzTQ,0,,,0,1,,,,,0/1,167,event title with weak body evidence,0,1,,,,
74953,D,en,154521,2021-05-29,putin-biden-summit-potential-step-in-the-right-direction,Webcast: Putin–Biden Summit: Potential Step in the Right Direction,/blog/2021/05/29/putin-biden-summit-potential-step-in-the-right-direction/,R3,si_video,1,bJffrITdz1w,0,,,0,1,,,,,0/1,216,event title with weak body evidence,0,1,,,,
74957,D,de,154521,2021-05-29,webcast-putin-biden-gipfeltreffen-potentieller-schritt-in-die-richtige-richtung,Webcast: Putin-Biden-Gipfeltreffen - Potentieller Schritt in die richtige Richtung,/blog/2021/05/29/webcast-putin-biden-gipfeltreffen-potentieller-schritt-in-die-richtige-richtung/,R3,si_video,1,aTv3ussOnBE,0,,,0,1,,,,,0/1,1,event title with weak body evidence,0,1,,,,
75094,D,en,154550,2021-06-02,increasing-density-of-false-narratives-from-war-party-proliferate-preceding-upcoming-summits,Webcast: Increasing Density of False Narratives from War Party Proliferate Preceding Upcoming Summits,/blog/2021/06/02/increasing-density-of-false-narratives-from-war-party-proliferate-preceding-upcoming-summits/,R3,si_video,1,e31TFU8u8dw,0,,,0,1,,,,,0/1,227,event title with weak body evidence,0,1,,,,same-trid sibling(s) not flagged: 75096 — decide the whole group
75150,D,en,154556,2021-06-03,pre-summit-events-target-russia-china,"Pre-Summit Events Target Russia, China",/blog/2021/06/03/pre-summit-events-target-russia-china/,R3,si_video,1,IakBkb8rkzk,0,,,0,1,,,,,0/1,165,event title with weak body evidence,0,1,,,,
75450,D,en,154621,2021-06-16,will-the-putin-biden-summit-initiate-a-prospect-for-improved-relations,Will the Putin-Biden Summit Initiate a Prospect for Improved Relations?,/blog/2021/06/16/will-the-putin-biden-summit-initiate-a-prospect-for-improved-relations/,R3,si_video,1,FK33q2ydMrg,0,,,0,1,,,,,0/1,139,event title with weak body evidence,0,1,,,,
75460,D,en,154623,2021-06-16,video-invitation-to-the-june-26-27-conference,Video: Invitation to the June 26-27 Conference,/blog/2021/06/16/video-invitation-to-the-june-26-27-conference/,R9,si_video,1,EQgpGUaQ0Qs,0,,,0,1,,,,,0/1,51,event title with weak body evidence,0,1,,,,
75506,D,de,154623,2021-06-18,video-konferenzeinladung-fuer-das-gemeinwohl-aller-statt-dem-nutzen-weniger,"Video: Konferenzeinladung ""Für das Gemeinwohl aller, statt dem Nutzen Weniger!""",/blog/2021/06/18/video-konferenzeinladung-fuer-das-gemeinwohl-aller-statt-dem-nutzen-weniger/,R9,si_video,1,5mFy0wH507U,0,,,0,1,,,,,0/1,49,event title with weak body evidence,0,1,,,,
75521,D,en,154638,2021-06-18,did-the-biden-putin-summit-change-anything,Did the Biden-Putin Summit Change Anything?,/blog/2021/06/18/did-the-biden-putin-summit-change-anything/,R9,post,1,-S_WNicfxpo,0,,,0,1,register for,,,,0/1,154,event title with weak body evidence,1,1,,,,
75732,D,en,154683,2021-06-23,webcast-following-geneva-putin-makes-generous-offer,"Webcast: Following Geneva, Putin Makes Generous Offer",/blog/2021/06/23/webcast-following-geneva-putin-makes-generous-offer/,R3,si_video,1,dOKChEO0pY0,0,,,0,1,,,,,0/1,139,event title with weak body evidence,0,1,,,,same-trid sibling(s) not flagged: 75744 — decide the whole group
75808,D,en,154702,2021-06-25,brits-on-renewed-war-drive-following-putin-biden-summit,Brits on Renewed War Drive Following Putin-Biden Summit,/blog/2021/06/25/brits-on-renewed-war-drive-following-putin-biden-summit/,R3,si_video,1,QCmenJcZ0cE,0,,,0,1,,,,,0/1,109,event title with weak body evidence,0,1,,,,
76048,D,en,154747,2021-06-30,webcast-clarion-call-from-schiller-institute-conference-defeat-the-war-machine-build-a-political-order-in-the-interest-of-all,"Webcast: Clarion Call from Schiller Institute Conference: Defeat the War Machine, Build a Political Order in the Interest of All",/blog/2021/06/30/webcast-clarion-call-from-schiller-institute-conference-defeat-the-war-machine-build-a-political-order-in-the-interest-of-all/,R3,si_video,1,CpyX14MUoLU,0,,,0,1,,,,,0/1,156,event title with weak body evidence,0,1,,,,
76060,D,de,154747,2021-06-30,konferenz-des-schiller-instituts-kriegstreiber-eliminieren-und-eine-politische-ordnung-im-interesse-aller-aufbauen,Konferenz des Schiller-Instituts: Kriegstreiber eliminieren und eine politische Ordnung im Interesse aller aufbauen,/blog/2021/06/30/konferenz-des-schiller-instituts-kriegstreiber-eliminieren-und-eine-politische-ordnung-im-interesse-aller-aufbauen/,R3,si_video,1,OJwzTfjUzis,0,,,0,1,,,,,0/1,147,event title with weak body evidence,0,1,,,,
76337,D,en,154806,2021-07-07,webcast-a-world-without-geopolitics-beckons-after-the-afghan-debacle-have-we-learned-our-lesson-yet,"Webcast: A World Without Geopolitics Beckons: After the Afghan Debacle, Have We Learned Our Lesson Yet?",/blog/2021/07/07/webcast-a-world-without-geopolitics-beckons-after-the-afghan-debacle-have-we-learned-our-lesson-yet/,R3,si_video,1,PrYd--FOfPA,0,,,0,1,,,,,0/1,195,event title with weak body evidence,0,1,,,,same-trid sibling(s) not flagged: 76386 — decide the whole group
76827,D,en,154901,2021-07-15,great-opportunity-to-learn-from-50-years-of-strategic-insanity,Webcast: Great Opportunity to Learn from 50 Years of Strategic Insanity,/blog/2021/07/15/great-opportunity-to-learn-from-50-years-of-strategic-insanity/,R3,si_video,1,XZIDadPp8LI,0,,,0,1,,,,,0/1,167,event title with weak body evidence,0,1,,,,same-trid sibling(s) not flagged: 76936 — decide the whole group
76906,D,en,154912,2021-07-15,seminar-invitation-so-are-you-finally-willing-to-learn-economics,"Seminar Invitation: So, Are You Finally Willing to Learn Economics?",/blog/2021/07/15/seminar-invitation-so-are-you-finally-willing-to-learn-economics/,R9,post,1,-n_0lrCQwKY,0,,,0,1,edt|invitation to|register here,,,,0/1,609,event title with weak body evidence,1,1,,,,
77169,D,en,154960,2021-07-21,webcast-learn-from-the-present-crises-there-is-no-need-for-a-systemic-breakdown,Webcast: Learn from the Present Crises: There is No Need for a Systemic Breakdown,/blog/2021/07/21/webcast-learn-from-the-present-crises-there-is-no-need-for-a-systemic-breakdown/,R3,si_video,1,41e-8f-uJ7Q,0,,,0,1,,,,,0/1,214,event title with weak body evidence,0,1,,,,
77181,D,de,154960,2021-07-21,webcast-nach-der-jahrhundertflut-aufbauprogramm-fuer-ganz-deutschland,Webcast: Nach der Jahrhundertflut: Aufbauprogramm für ganz Deutschland!,/blog/2021/07/21/webcast-nach-der-jahrhundertflut-aufbauprogramm-fuer-ganz-deutschland/,R3,si_video,1,HJm0bg52qfc,0,,,0,1,,,,,0/1,103,event title with weak body evidence,0,1,,,,
77668,D,en,155042,2021-07-29,webcast-behind-the-green-new-deal-hjalmar-schacht,Webcast: Behind the Green New Deal— Hjalmar Schacht,/blog/2021/07/29/webcast-behind-the-green-new-deal-hjalmar-schacht/,R9,si_video,1,qtk_nE1O8xM,0,,,0,1,register now,,,,0/1,112,event title with weak body evidence,0,1,,,,
77680,D,de,155045,2021-07-29,webcast-hinter-dem-green-deal-hjalmar-schacht,Webcast: Hinter dem Green Deal - Hjalmar Schacht,/blog/2021/07/29/webcast-hinter-dem-green-deal-hjalmar-schacht/,R3,si_video,1,gkmoxzxftBk,0,,,0,1,,,,,0/1,52,event title with weak body evidence,0,1,,,,
78091,D,de,155095,2021-08-05,webcast-scheitern-des-neoliberalen-systems-ueberall-offensichtlich,Webcast: Scheitern des neoliberalen Systems überall offensichtlich!,/blog/2021/08/05/webcast-scheitern-des-neoliberalen-systems-ueberall-offensichtlich/,R3,si_video,1,hyStc2UAb3g,0,,,0,1,,,,,0/1,169,event title with weak body evidence,0,1,,,,
